country,cowcode,year,lvau,lvaw,termofoffice,whoappoints,dismissal,otheroffices,whoformulates,finalauthority,roleinbudget,cbobjectives,advances,securitizedlending,termsoflending,potentialborrowing,typeoflimit,maturityofloans,interestrates,primarymarket,ceo,policy,objectives,lol2,reform
Belgium,211,1982,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1983,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1984,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1985,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1986,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1987,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1988,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1989,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1990,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1991,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1992,.2137500005587936,.1944999979380519,.5,0,0,.5,0,.2,0,.2,0,0,.33,.33,,1,.5,0,.25,.1000000014901161,.2,.5,0
Belgium,211,1993,.7041666681567827,.6500000017530777,.5,0,0,1,1,.8,0,.2,1,1,,,,,,1,.375,.6500000059604645,.2,1,1
Belgium,211,1994,.7041666681567827,.6500000017530777,.5,0,0,1,1,.8,0,.2,1,1,,,,,,1,.375,.6500000059604645,.2,1,0
Belgium,211,1995,.7041666681567827,.6500000017530777,.5,0,0,1,1,.8,0,.2,1,1,,,,,,1,.375,.6500000059604645,.2,1,0
Belgium,211,1996,.7041666681567827,.6500000017530777,.5,0,0,1,1,.8,0,.2,1,1,,,,,,1,.375,.6500000059604645,.2,1,0
Belgium,211,1997,.7041666681567827,.6500000017530777,.5,0,0,1,1,.8,0,.2,1,1,,,,,,1,.375,.6500000059604645,.2,1,0
Belgium,211,1998,.7041666681567827,.6500000017530777,.5,0,0,1,1,.8,0,.2,1,1,,,,,,1,.375,.6500000059604645,.2,1,0
France,220,1970,.3975000022724271,.3573749940781856,0,.25,1,.5,.33,.6,0,.2,.33,0,.33,1,1,1,0,0,.4375,.3825000151991844,.2,.5,0
France,220,1971,.3975000022724271,.3573749940781856,0,.25,1,.5,.33,.6,0,.2,.33,0,.33,1,1,1,0,0,.4375,.3825000151991844,.2,.5,0
France,220,1972,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,1
France,220,1973,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1974,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1975,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1976,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1977,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1978,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1979,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1980,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1981,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1982,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1983,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1984,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1985,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1986,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1987,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1988,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1989,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1990,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1991,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1992,.2793750020116568,.2406249914900402,0,.25,1,.5,.67,.6,0,0,0,0,.33,1,0,0,0,0,.4375,.4675000160932541,0,0,0
France,220,1993,.9095833333333333,.8870588081848254,.75,.25,.83,1,1,1,0,1,1,1,,,,,,1,.7075,.75,1,1,1
France,220,1994,.9095833333333333,.8870588081848254,.75,.25,.83,1,1,1,0,1,1,1,,,,,,1,.7075,.75,1,1,0
France,220,1995,.9095833333333333,.8870588081848254,.75,.25,.83,1,1,1,0,1,1,1,,,,,,1,.7075,.75,1,1,0
France,220,1996,.9095833333333333,.8870588081848254,.75,.25,.83,1,1,1,0,1,1,1,,,,,,1,.7075,.75,1,1,0
France,220,1997,.9095833333333333,.8870588081848254,.75,.25,.83,1,1,1,0,1,1,1,,,,,,1,.7075,.75,1,1,0
France,220,1998,.9095833333333333,.8870588081848254,.75,.25,.83,1,1,1,0,1,1,1,,,,,,1,.7075,.75,1,1,0
Switzerland,225,1970,.5239583333333333,.4902499898085373,.75,.25,.17,1,,1,0,0,.67,.33,.67,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1971,.5239583333333333,.4902499898085373,.75,.25,.17,1,,1,0,0,.67,.33,.67,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1972,.5239583333333333,.4902499898085373,.75,.25,.17,1,,1,0,0,.67,.33,.67,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1973,.5239583333333333,.4902499898085373,.75,.25,.17,1,,1,0,0,.67,.33,.67,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1974,.5239583333333333,.4902499898085373,.75,.25,.17,1,,1,0,0,.67,.33,.67,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1975,.5239583333333333,.4902499898085373,.75,.25,.17,1,,1,0,0,.67,.33,.67,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1976,.5239583333333333,.4902499898085373,.75,.25,.17,1,,1,0,0,.67,.33,.67,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1977,.5239583333333333,.4902499898085373,.75,.25,.17,1,,1,0,0,.67,.33,.67,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1978,.5239583333333333,.4902499898085373,.75,.25,.17,1,,1,0,0,.67,.33,.67,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1979,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,1
Switzerland,225,1980,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1981,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1982,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1983,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1984,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1985,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1986,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1987,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1988,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1989,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1990,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1991,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1992,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1993,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1994,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1995,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1996,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1997,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1998,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,1999,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,2000,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,2001,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,2002,.5652083333333333,.5397499919747936,.75,.25,.17,1,,1,0,0,1,0,1,1,0,1,.25,0,.5425,.6666666666666666,0,.3125,0
Switzerland,225,2003,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,1
Switzerland,225,2004,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2005,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2006,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2007,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2008,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2009,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2010,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2011,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2012,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2013,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2014,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2015,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2016,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2017,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2018,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2019,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Switzerland,225,2020,.8409375029802322,.8109999869875614,.75,.25,.83,1,1,1,0,.6,1,.67,1,1,,1,,1,.7075,.75,.60000002,1,0
Spain,230,1970,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1971,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1972,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1973,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1974,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1975,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1976,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1977,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1978,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1979,.1006250004097819,.0908749983231538,0,.25,0,0,.33,0,0,0,.33,0,0,.33,0,0,0,0,.0625,.0825000032782555,0,0,0
Spain,230,1980,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,1
Spain,230,1981,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1982,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1983,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1984,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1985,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1986,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1987,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1988,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1989,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1990,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1991,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1992,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1993,.2068750033900142,.2308749980623834,.25,0,0,1,.33,0,0,.6,.33,0,0,.33,0,0,0,0,.3125,.0825000032782555,.60000002,0,0
Spain,230,1994,.8991666666666666,.8723529227382176,.75,0,.83,1,1,1,0,1,1,1,,,,,,1,.645,.75,1,1,1
Spain,230,1995,.8991666666666666,.8723529227382176,.75,0,.83,1,1,1,0,1,1,1,,,,,,1,.645,.75,1,1,0
Spain,230,1996,.8991666666666666,.8723529227382176,.75,0,.83,1,1,1,0,1,1,1,,,,,,1,.645,.75,1,1,0
Spain,230,1997,.8991666666666666,.8723529227382176,.75,0,.83,1,1,1,0,1,1,1,,,,,,1,.645,.75,1,1,0
Spain,230,1998,.8991666666666666,.8723529227382176,.75,0,.83,1,1,1,0,1,1,1,,,,,,1,.645,.75,1,1,0
Portugal,235,1970,.6066666691501935,.5559999946802856,.5,0,1,0,,.8,0,.8,.33,1,.67,1,.33,0,.25,0,.375,.5333333412806193,.80000001,.145,0
Portugal,235,1971,.6066666691501935,.5559999946802856,.5,0,1,0,,.8,0,.8,.33,1,.67,1,.33,0,.25,0,.375,.5333333412806193,.80000001,.145,0
Portugal,235,1972,.6066666691501935,.5559999946802856,.5,0,1,0,,.8,0,.8,.33,1,.67,1,.33,0,.25,0,.375,.5333333412806193,.80000001,.145,0
Portugal,235,1973,.6066666691501935,.5559999946802856,.5,0,1,0,,.8,0,.8,.33,1,.67,1,.33,0,.25,0,.375,.5333333412806193,.80000001,.145,0
Portugal,235,1974,.6066666691501935,.5559999946802856,.5,0,1,0,,.8,0,.8,.33,1,.67,1,.33,0,.25,0,.375,.5333333412806193,.80000001,.145,0
Portugal,235,1975,.4687500041350722,.4558749918225223,.5,.25,1,0,.33,.8,0,.6,.33,.33,.67,.67,0,.67,.25,0,.4375,.4825000092387199,.60000002,.23,1
Portugal,235,1976,.4687500041350722,.4558749918225223,.5,.25,1,0,.33,.8,0,.6,.33,.33,.67,.67,0,.67,.25,0,.4375,.4825000092387199,.60000002,.23,0
Portugal,235,1977,.4687500041350722,.4558749918225223,.5,.25,1,0,.33,.8,0,.6,.33,.33,.67,.67,0,.67,.25,0,.4375,.4825000092387199,.60000002,.23,0
Portugal,235,1978,.4687500041350722,.4558749918225223,.5,.25,1,0,.33,.8,0,.6,.33,.33,.67,.67,0,.67,.25,0,.4375,.4825000092387199,.60000002,.23,0
Portugal,235,1979,.4687500041350722,.4558749918225223,.5,.25,1,0,.33,.8,0,.6,.33,.33,.67,.67,0,.67,.25,0,.4375,.4825000092387199,.60000002,.23,0
Portugal,235,1980,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,1
Portugal,235,1981,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,0
Portugal,235,1982,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,0
Portugal,235,1983,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,0
Portugal,235,1984,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,0
Portugal,235,1985,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,0
Portugal,235,1986,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,0
Portugal,235,1987,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,0
Portugal,235,1988,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,0
Portugal,235,1989,.5115625041350722,.5406249918625692,.5,.25,1,0,.33,.8,0,.6,.67,.67,.67,0,1,1,.25,0,.4375,.4825000092387199,.60000002,.5625,0
Portugal,235,1990,.6396875027567148,.6073749912842179,.5,.25,1,0,.67,.8,0,.8,.67,1,.33,1,.33,.67,.25,0,.4375,.5675000101327896,.80000001,.3125,1
Portugal,235,1991,.6396875027567148,.6073749912842179,.5,.25,1,0,.67,.8,0,.8,.67,1,.33,1,.33,.67,.25,0,.4375,.5675000101327896,.80000001,.3125,0
Portugal,235,1992,.6396875027567148,.6073749912842179,.5,.25,1,0,.67,.8,0,.8,.67,1,.33,1,.33,.67,.25,0,.4375,.5675000101327896,.80000001,.3125,0
Portugal,235,1993,.6396875027567148,.6073749912842179,.5,.25,1,0,.67,.8,0,.8,.67,1,.33,1,.33,.67,.25,0,.4375,.5675000101327896,.80000001,.3125,0
Portugal,235,1994,.6396875027567148,.6073749912842179,.5,.25,1,0,.67,.8,0,.8,.67,1,.33,1,.33,.67,.25,0,.4375,.5675000101327896,.80000001,.3125,0
Portugal,235,1995,.8008333370089531,.7560294040924127,.5,.25,1,0,.67,.8,0,.8,1,1,,,,,,1,.4375,.5675000101327896,.80000001,1,1
Portugal,235,1996,.8008333370089531,.7560294040924127,.5,.25,1,0,.67,.8,0,.8,1,1,,,,,,1,.4375,.5675000101327896,.80000001,1,0
Portugal,235,1997,.8008333370089531,.7560294040924127,.5,.25,1,0,.67,.8,0,.8,1,1,,,,,,1,.4375,.5675000101327896,.80000001,1,0
Portugal,235,1998,.8854166673620542,.8577941029830791,.5,.25,.83,1,.67,1,0,1,1,1,,,,,,1,.645,.6675000041723251,1,1,1
Germany,255,1970,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1971,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1972,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1973,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1974,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1975,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1976,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1977,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1978,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1979,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1980,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1981,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1982,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1983,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1984,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
Germany,255,1985,.6493750005215406,.6823749923086727,.75,.75,1,0,.67,1,0,1,.67,.67,.67,.33,1,1,.25,0,.625,.6675000041723251,1,.5625,0
